,Species,Owner,Country_of_Origin,Region,Farm_Name,Altitude,Harvest.Year,Grading.Date,Grading_Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,CleanCup,Sweetness,CupperPoints,TotalCupPoints,Moisture,Color,Expiration,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
1130,Arabica,ethiopia commodity exchange,Ethiopia,Africa,"phone number | 0911-51-08-01, email | at",,2010,"June 17th, 2010",2010,,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80,0.05,,"June 17th, 2011",m,NA,NA,NA
1131,Arabica,federacion nacional de cafeteros,Colombia,SouthA,unknown,,2015,"April 23rd, 2015",2015,,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10,10,7.42,79.92,0,Green,"April 22nd, 2016",m,NA,NA,NA
1132,Arabica,eileen koyanagi,United States (Hawaii),Pacific,unknown,,2014,"May 12th, 2014",2014,Hawaiian Kona,Natural / Dry,7.5,7,7,6.92,7.33,7.17,10,10,10,7,79.92,0.11,Green,"May 12th, 2015",ft,NA,NA,NA
1133,Arabica,calixto guillen vazquez,Mexico,CenterA,various,1300,2013,"March 29th, 2013",2013,Bourbon,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10,10,7.17,79.92,0.12,Green,"March 29th, 2014",m,1300,1300,1300
1134,Arabica,alejandro garcia palacios,Mexico,CenterA,finca buenos aires,1100,2012,"September 11th, 2012",2012,Other,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,7,79.92,0.12,Green,"September 11th, 2013",m,1100,1100,1100
1135,Arabica,christina dusing,Mexico,CenterA,rancho san francisco iii,1100,2012,"August 30th, 2012",2012,Bourbon,Washed / Wet,7.5,7.17,7,7.17,7.25,7.08,10,10,10,6.75,79.92,0,,"August 30th, 2013",m,1100,1100,1100
1136,Arabica,montegrande,Mexico,CenterA,finca monte grande,1100,2012,"July 26th, 2012",2012,Catuai,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,7.33,79.92,0.11,Green,"July 26th, 2013",m,1100,1100,1100
1137,Arabica,pablo enrique martinez gama,Mexico,CenterA,finca la orduna,1250,2012,"July 11th, 2012",2012,Typica,Natural / Dry,7.33,7.25,7,7.42,7.17,7.17,9.33,10,10,7.25,79.92,0.12,Green,"July 11th, 2013",m,1250,1250,1250
1138,Arabica,jesus carlos cadena valdivia,Mexico,CenterA,finca huehuetecpan,1250,2012,"July 11th, 2012",2012,Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,7,79.92,0.11,Green,"July 11th, 2013",m,1250,1250,1250
1139,Arabica,kona pacific farmers cooperative,United States (Hawaii),Pacific,unknown,,,"September 22nd, 2011",2011,,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10,7.58,79.92,0.05,,"September 21st, 2012",ft,NA,NA,NA
1140,Arabica,kennedy macharia,Kenya,Africa,yara estate / benvar estate,1500,2017,"August 25th, 2017",2017,SL34,Washed / Wet,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,79.83,0.11,,"August 25th, 2018",m,1500,1500,1500
1141,Arabica,juan luis alvarado romero,Guatemala,CenterA,piamonte,1700,2017,"August 22nd, 2017",2017,Bourbon,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,79.83,0.1,Green,"August 22nd, 2018",m,1700,1700,1700
1142,Arabica,asociacin aldea global jinotega,Nicaragua,CenterA,asociacion aldea global jinotega,1250,2014,"March 30th, 2015",2015,Caturra,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,79.83,0.11,Green,"March 29th, 2016",m,1250,1250,1250
1143,Arabica,sergio de la vequia bernardi,Mexico,CenterA,la cuchilla,1300,2012,"July 11th, 2012",2012,Typica,Washed / Wet,7.17,7.08,7,7.25,7.5,7,10,10,10,6.83,79.83,0.12,Green,"July 11th, 2013",m,1300,1300,1300
1144,Arabica,kona pacific farmers cooperative,United States (Hawaii),Pacific,unknown,,2012,"April 5th, 2012",2012,Hawaiian Kona,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10,10,7.17,79.83,0.12,Blue-Green,"April 5th, 2013",ft,NA,NA,NA
1145,Arabica,juan luis alvarado romero,Guatemala,CenterA,la esperanza,1901.64,2016,"June 22nd, 2017",2017,Bourbon,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,Green,"June 22nd, 2018",m,190164,190164,NA
1146,Arabica,"lin, che-hao krude",Taiwan,Asia,ka-vulungan coffee estate,800-1200,2014,"March 21st, 2015",2015,Typica,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0,,"March 20th, 2016",m,800,1200,1000
1147,Arabica,"lin, che-hao krude",Taiwan,Asia,baijiada coffee farm,500-700m,2013,"July 28th, 2014",2014,Typica,Washed / Wet,7.08,7.08,7.25,7,7.17,7.17,10,10,10,7,79.75,0.1,Blue-Green,"July 28th, 2015",m,500,700,600
1148,Arabica,doi tung development project,Thailand,Asia,unknown,800++,2013,"June 16th, 2014",2014,,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,7,79.75,0.12,Green,"June 16th, 2015",m,800,800,800
1149,Arabica,dane loraas,Peru,SouthA,unknown,,2013,"January 23rd, 2014",2014,,Washed / Wet,7,7.08,7,7.25,7.5,7.42,9.33,10,10,7.17,79.75,0.12,Green,"January 23rd, 2015",m,NA,NA,NA
1150,Arabica,the coffee source inc.,Costa Rica,CenterA,several,1100,2013,"September 23rd, 2013",2013,Catuai,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8,8,10,8,79.75,0.1,Bluish-Green,"September 23rd, 2014",m,1100,1100,1100
1151,Arabica,fredy gordillo reyes,Mexico,CenterA,union ramal santa cruz,1400,2013,"March 29th, 2013",2013,Typica,Washed / Wet,7.58,7.08,7,7,7.5,6.92,10,10,10,6.67,79.75,0.12,Green,"March 29th, 2014",m,1400,1400,1400
1152,Arabica,leonides de la cruz lopez,Mexico,CenterA,comonyaj noptic s de ss,1022,2013,"March 29th, 2013",2013,Bourbon,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,6.83,79.75,0.13,Green,"March 29th, 2014",m,1022,1022,1022
1153,Arabica,calixto guillen vazquez,Mexico,CenterA,various,1300,2013,"March 29th, 2013",2013,Bourbon,Washed / Wet,7.25,7.08,7,7.17,7.17,7.08,10,10,10,7,79.75,0.12,Green,"March 29th, 2014",m,1300,1300,1300
1154,Arabica,israel eduardo paz garcia,Mexico,CenterA,pena negra,1450,2012,"September 14th, 2012",2012,Bourbon,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7,10,10,10,6.92,79.75,0.14,None,"September 14th, 2013",m,1450,1450,1450
1155,Arabica,alfredo bojalil,Mexico,CenterA,el vergel,1050,2012,"September 4th, 2012",2012,Typica,Washed / Wet,7.33,7.25,7,7.08,7.08,7,10,10,10,7,79.75,0.1,Green,"September 4th, 2013",m,1050,1050,1050
1156,Arabica,lusso lab,Guatemala,CenterA,genuine antigua medina,,2012,"July 23rd, 2012",2012,Bourbon,Washed / Wet,7.58,7.33,7.5,7.33,7,7.33,9.33,9.33,9.33,7.67,79.75,0,Green,"July 23rd, 2013",m,NA,NA,NA
1157,Arabica,montegrande,Mexico,CenterA,finca monte grande,1100,2012,"June 6th, 2012",2012,Typica,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,7.33,79.75,0.12,,"June 6th, 2013",m,1100,1100,1100
1158,Arabica,juan luis alvarado romero,Guatemala,CenterA,la esmeralda,4000,2016,"June 22nd, 2017",2017,Bourbon,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,Green,"June 22nd, 2018",ft,1219.2,1219.2,1219.2
1159,Arabica,consejo salvadoreo del caf,El Salvador,CenterA,la montana,1250,2016,"March 23rd, 2017",2017,Bourbon,Washed / Wet,7.25,7.08,7,6.83,7.33,7.17,10,10,10,7,79.67,0,Bluish-Green,"March 23rd, 2018",m,1250,1250,1250
1160,Arabica,doi tung development project,Thailand,Asia,unknown,800++,2013,"June 16th, 2014",2014,,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,7.08,79.67,0.12,Blue-Green,"June 16th, 2015",m,800,800,800
1161,Arabica,juan luis alvarado romero,Guatemala,CenterA,la castellana,4300,2013,"June 27th, 2013",2013,Bourbon,Washed / Wet,7.5,7,6.83,7.08,7.08,7.17,10,10,10,7,79.67,0.11,Green,"June 27th, 2014",ft,1310.64,1310.64,1310.64
1162,Arabica,fredy gordillo reyes,Mexico,CenterA,union ramal santa cruz,1400,2013,"March 29th, 2013",2013,Typica,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,6.83,79.67,0.12,Green,"March 29th, 2014",m,1400,1400,1400
1163,Arabica,saul m. hernandez ramirez,Mexico,CenterA,el encinal,975,2012,"September 27th, 2012",2012,Caturra,Washed / Wet,7.33,7.17,7,6.75,7.08,7,10,10,10,7.33,79.67,0.13,None,"September 27th, 2013",m,975,975,975
1164,Arabica,alfredo bojalil,Mexico,CenterA,consolapa,1264,2012,"June 4th, 2012",2012,Mundo Novo,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,7.08,79.67,0,,"June 4th, 2013",m,1264,1264,1264
1165,Arabica,doi tung development project,Thailand,Asia,doi tung development project,,,"April 9th, 2010",2010,Peaberry,,7.17,7.17,7,7,7.25,6.92,10,10,10,7.17,79.67,0,,"April 9th, 2011",m,NA,NA,NA
1166,Arabica,obed rendon ponce,Mexico,CenterA,tepetzingo,1250,2012,"September 17th, 2012",2012,Typica,Washed / Wet,7.08,7,6.92,7.33,7.25,7.08,10,10,10,6.92,79.58,0.12,None,"September 17th, 2013",m,1250,1250,1250
1167,Arabica,armando luis pohlenz martinez,Mexico,CenterA,unknown,1550,2012,"August 30th, 2012",2012,Caturra,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7,10,10,10,6.92,79.58,0.13,Green,"August 30th, 2013",m,1550,1550,1550
1168,Arabica,exportadora de cafe condor s.a,Colombia,SouthA,unknown,1800 msnm,4T/10,"February 9th, 2011",2011,,,7.25,7.17,7,6.75,7.17,7.33,10,10,10,6.92,79.58,0.1,,"February 9th, 2012",m,1800,1800,1800
1169,Arabica,carl walker,Guatemala,CenterA,la igualdad,3500 - 5200 feet,2009/2010,"January 13th, 2011",2011,,,7.08,7,6.83,7.33,7.25,7,10,10,10,7.08,79.58,0.17,,"January 13th, 2012",ft,1066.8,1584.96,1325.88
1170,Arabica,cooperativa el gorrion r.l,Nicaragua,CenterA,las nubes,1050,2015,"July 6th, 2015",2015,Caturra,Natural / Dry,6.92,6.92,7,7.42,7.25,7,10,10,10,7,79.5,0.12,Green,"July 5th, 2016",m,1050,1050,1050
1171,Arabica,cqi taiwan icp cqi,Taiwan,Asia,su-zhen huang,700m�尺,2014,"May 23rd, 2015",2015,Typica,Natural / Dry,6.92,7,7.17,7,7.42,7,10,10,10,7,79.5,0,,"May 22nd, 2016",m,700,700,700
1172,Arabica,exportadora de cafe condor s.a,Colombia,SouthA,unknown,1550 msnm,2013,"June 21st, 2013",2013,Caturra,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,79.5,0,Green,"June 21st, 2014",m,1550,1550,1550
1173,Arabica,armando luis pohlenz martinez,Mexico,CenterA,unknown,1550,2012,"August 1st, 2012",2012,Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,79.5,0.12,Green,"August 1st, 2013",m,1550,1550,1550
1174,Arabica,mario jose fernandez,Mexico,CenterA,casa blanca,1100,2012,"July 11th, 2012",2012,Typica,Washed / Wet,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,79.5,0.12,Bluish-Green,"July 11th, 2013",m,1100,1100,1100
1175,Arabica,juan luis alvarado romero,Guatemala,CenterA,el papaturro,4000 p.s.n.m.,2013,"May 13th, 2014",2014,Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,Green,"May 13th, 2015",ft,1219.2,1219.2,1219.2
1176,Arabica,juan luis alvarado romero,Guatemala,CenterA,various,4000 p.s.n.m.,2014,"March 31st, 2014",2014,Other,Washed / Wet,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,79.42,0.1,Green,"March 31st, 2015",ft,1219.2,1219.2,1219.2
1177,Arabica,adriana torres rico quevedo,Mexico,CenterA,cre-leg l-4,800,2012,"September 11th, 2012",2012,Typica,Washed / Wet,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,79.42,0.13,Green,"September 11th, 2013",m,800,800,800
1178,Arabica,rre kunene,Cote dIvoire,Africa,cnra station of divo,200,2016,"June 6th, 2017",2017,,Washed / Wet,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,79.33,0.13,Bluish-Green,"June 6th, 2018",m,200,200,200
1179,Arabica,the coffee source inc.,Colombia,SouthA,several,1200,2013,"January 8th, 2014",2014,Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,79.33,0,Green,"January 8th, 2015",m,1200,1200,1200
1180,Arabica,eric jesus cordoba arroyo,Mexico,CenterA,el encanto,950,2012,"September 17th, 2012",2012,Typica,Washed / Wet,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,79.33,0.14,None,"September 17th, 2013",m,950,950,950
1181,Arabica,eric jesus cordoba arroyo,Mexico,CenterA,la gloria,750,2012,"September 10th, 2012",2012,Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,79.33,0.14,Green,"September 10th, 2013",m,750,750,750
1182,Arabica,juan luis alvarado romero,Guatemala,CenterA,conquista / morito,,2012,"January 13th, 2012",2012,Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,79.33,0.11,Green,"January 12th, 2013",m,NA,NA,NA
1183,Arabica,"lin, che-hao krude",Taiwan,Asia,baishencun coffee farm,850,2014,"November 7th, 2014",2014,Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,6.75,79.25,0.11,Blue-Green,"November 7th, 2015",m,850,850,850
1184,Arabica,marco virgilio ramirez teliz,Mexico,CenterA,el aguacate,1000,2012,"September 10th, 2012",2012,Bourbon,Washed / Wet,7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,79.25,0.13,Green,"September 10th, 2013",m,1000,1000,1000
1185,Arabica,juan luis alvarado romero,Guatemala,CenterA,las delicias,4000,2017,"August 22nd, 2017",2017,Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,Green,"August 22nd, 2018",ft,1219.2,1219.2,1219.2
1186,Arabica,janny marlith torres,Honduras,CenterA,la bendicion,1650,2017,"July 27th, 2017",2017,Catuai,Washed / Wet,7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17,0.11,Green,"July 27th, 2018",m,1650,1650,1650
1187,Arabica,juan luis alvarado romero,Guatemala,CenterA,chapultepec,1320,2016,"May 23rd, 2016",2016,Bourbon,Washed / Wet,7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,79.17,0.11,Green,"May 23rd, 2017",m,1320,1320,1320
1188,Arabica,juan luis alvarado romero,Guatemala,CenterA,el chile,1300 a 1800 metros sobre el nivel del mar,2015,"June 30th, 2015",2015,Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,79.17,0.11,Green,"June 29th, 2016",m,1300,1800,1550
1189,Arabica,brent hall,Costa Rica,CenterA,unknown,,2012,"December 10th, 2013",2013,Catuai,Washed / Wet,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,79.17,0.1,None,"December 10th, 2014",m,NA,NA,NA
1190,Arabica,israel eduardo paz garcia,Mexico,CenterA,la tejeria,1550,2012,"September 13th, 2012",2012,Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,79.17,0.14,None,"September 13th, 2013",m,1550,1550,1550
1191,Arabica,julio cesar robles flores,Mexico,CenterA,el delirio,1450,2012,"August 30th, 2012",2012,Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,79.17,0.14,Green,"August 30th, 2013",m,1450,1450,1450
1192,Arabica,masamichi hiroike,Mexico,CenterA,various,1200 m,08/09 crop,"April 9th, 2010",2010,Typica,,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,79.17,0.01,,"April 9th, 2011",m,1200,1200,1200
1193,Arabica,juan luis alvarado romero,Guatemala,CenterA,las merceditas,1700,2017,"August 23rd, 2017",2017,Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,Green,"August 23rd, 2018",m,1700,1700,1700
1194,Arabica,german negron,United States (Puerto Rico),CenterA,hacienda caracolillo,2800 ft,2013,"June 9th, 2014",2014,Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,79.08,0.13,Green,"June 9th, 2015",ft,853.44,853.44,853.44
1195,Arabica,israel eduardo paz garcia,Mexico,CenterA,huanacaxtle,1500,2012,"September 13th, 2012",2012,Typica,Washed / Wet,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,79.08,0.16,None,"September 13th, 2013",m,1500,1500,1500
1196,Arabica,juana rodriguez gutierrez,Mexico,CenterA,las palmas,1100,2012,"September 12th, 2012",2012,Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,79.08,0.11,Green,"September 12th, 2013",m,1100,1100,1100
1197,Arabica,balbino ramirez flores,Mexico,CenterA,el desmoronado,1200,2012,"July 3rd, 2012",2012,Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,79.08,0.1,Bluish-Green,"July 3rd, 2013",m,1200,1200,1200
1199,Arabica,juan luis alvarado romero,Guatemala,CenterA,various,4000,2014,"September 11th, 2014",2014,Other,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,79,0.12,Green,"September 11th, 2015",ft,1219.2,1219.2,1219.2
1200,Arabica,cafes finos de exportacion s de r.l.,Honduras,CenterA,various,1350,2014,"April 26th, 2014",2014,Pacas,Washed / Wet,7,7,7,7,7,7,10,10,10,7,79,0.11,Green,"April 26th, 2015",m,1350,1350,1350
1201,Arabica,sustainable harvest coffee,Peru,SouthA,unknown,1400,2012,"January 8th, 2013",2013,Typica,Washed / Wet,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,79,0,,"January 8th, 2014",m,1400,1400,1400
1202,Arabica,gonzalo de aquino flores,Mexico,CenterA,unknown,1300,2012,"September 17th, 2012",2012,Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,79,0.12,None,"September 17th, 2013",m,1300,1300,1300
1203,Arabica,israel eduardo paz garcia,Mexico,CenterA,el sauce,1550,2012,"September 12th, 2012",2012,Typica,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,79,0.14,Green,"September 12th, 2013",m,1550,1550,1550
1204,Arabica,juan avenamar rodriguez funez,Mexico,CenterA,pico del oro,12oo,2012,"August 30th, 2012",2012,Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,79,0.14,Green,"August 30th, 2013",m,12,12,12
1205,Arabica,alfredo bojalil,Mexico,CenterA,santa teresa,1300,2013,"March 12th, 2013",2013,Typica,Washed / Wet,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,78.92,0.12,Green,"March 12th, 2014",m,1300,1300,1300
1206,Arabica,israel eduardo paz garcia,Mexico,CenterA,la pandora,1400,2012,"September 17th, 2012",2012,Typica,Washed / Wet,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,78.92,0.16,None,"September 17th, 2013",m,1400,1400,1400
1207,Arabica,"exportadora atlantic, s.a.",Nicaragua,CenterA,finca las marias,1100,2016,"May 22nd, 2017",2017,Caturra,Other,7.17,7,6.92,7,7,7,10,10,10,6.75,78.83,0.1,Green,"May 22nd, 2018",m,1100,1100,1100
1208,Arabica,eileen koyanagi,United States (Hawaii),Pacific,unknown,,2013,"January 17th, 2014",2014,,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,Green,"January 17th, 2015",ft,NA,NA,NA
1209,Arabica,juan luis alvarado romero,Guatemala,CenterA,la castellana,4300,2013,"July 5th, 2013",2013,Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,78.75,0.12,Green,"July 5th, 2014",ft,1310.64,1310.64,1310.64
1210,Arabica,octavio augusto diaz trejo,Mexico,CenterA,"la patrona, el trebol, la cadena",1320,2012,"August 1st, 2012",2012,Typica,Washed / Wet,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,78.75,0.14,Green,"August 1st, 2013",m,1320,1320,1320
1211,Arabica,damaso martinez perez,Mexico,CenterA,el tesoro,1250,2012,"July 16th, 2012",2012,Typica,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,78.75,0.14,None,"July 16th, 2013",m,1250,1250,1250
1212,Arabica,"productores de especialidad emiliano zapeata, spr.",Mexico,CenterA,los encinos,1350,2012,"June 6th, 2012",2012,Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,78.75,0.12,,"June 6th, 2013",m,1350,1350,1350
1213,Arabica,adam ciruli ye,China,Asia,alicia's farm,1850,2013,"April 26th, 2014",2014,Typica,Washed / Wet,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,78.67,0,Green,"April 26th, 2015",m,1850,1850,1850
1214,Arabica,juan garcia hernandez,Mexico,CenterA,los pinos,1150,2012,"September 17th, 2012",2012,Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,78.67,0.13,None,"September 17th, 2013",m,1150,1150,1150
1215,Arabica,"exportadora atlantic, s.a.",Nicaragua,CenterA,los saltarines,,2016,"February 17th, 2016",2016,,,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,78.58,0.1,Green,"February 16th, 2017",m,NA,NA,NA
1216,Arabica,"exportadora atlantic, s.a.",Nicaragua,CenterA,unknown,,2014,"March 28th, 2015",2015,,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,78.58,0.11,Green,"March 27th, 2016",m,NA,NA,NA
1217,Arabica,juan luis alvarado romero,Guatemala,CenterA,various,4000 psnm,2014,"September 4th, 2014",2014,Other,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,78.58,0.12,Green,"September 4th, 2015",ft,1219.2,1219.2,1219.2
1218,Arabica,"lin, che-hao krude",Taiwan,Asia,kan tou mountain coffee,800m,2013,"July 22nd, 2014",2014,Typica,Washed / Wet,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,78.58,0.1,Green,"July 22nd, 2015",m,800,800,800
1219,Arabica,alfredo bojalil,Mexico,CenterA,grapos el porvenir,1400,2012,"July 26th, 2012",2012,Typica,Washed / Wet,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,78.58,0.13,Green,"July 26th, 2013",m,1400,1400,1400
1220,Arabica,organizaciones de productores de cafe colimense,Mexico,CenterA,cofradia,1300,2012,"July 2nd, 2012",2012,Typica,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,78.58,0.1,,"July 2nd, 2013",m,1300,1300,1300
1221,Arabica,kona pacific farmers cooperative,United States (Hawaii),Pacific,kona farms,,,"June 21st, 2011",2011,,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,78.58,0,,"June 20th, 2012",ft,NA,NA,NA
1222,Arabica,kurt kappeli,Mexico,CenterA,various,1600 meters,2014,"April 26th, 2014",2014,Bourbon,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,78.5,0,Green,"April 26th, 2015",m,1600,1600,1600
1223,Arabica,rosario miguel hernandez,Mexico,CenterA,finca sego,1400,2012,"September 14th, 2012",2012,Typica,Washed / Wet,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,78.5,0.12,None,"September 14th, 2013",m,1400,1400,1400
1224,Arabica,francisco ruiz nunez,Mexico,CenterA,cerca de los angeles,1200,2012,"July 26th, 2012",2012,Caturra,Washed / Wet,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,78.5,0.13,Green,"July 26th, 2013",m,1200,1200,1200
1225,Arabica,bourbon specialty coffees,Brazil,SouthA,santa maria,,2014/2015,"December 16th, 2014",2014,Catuai,Natural / Dry,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,78.42,0.12,Green,"December 16th, 2015",m,NA,NA,NA
1226,Arabica,israel eduardo paz garcia,Mexico,CenterA,el naranjo,1500,2012,"September 14th, 2012",2012,Typica,Washed / Wet,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,78.42,0.14,None,"September 14th, 2013",m,1500,1500,1500
1227,Arabica,eileen koyanagi,United States (Hawaii),Pacific,unknown,,2014,"March 19th, 2014",2014,Hawaiian Kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,78.33,0.1,Bluish-Green,"March 19th, 2015",ft,NA,NA,NA
1228,Arabica,juan luis alvarado romero,Guatemala,CenterA,various,4000 p.s.n.m,2014,"February 27th, 2014",2014,Other,Washed / Wet,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,78.33,0.1,Green,"February 27th, 2015",ft,1219.2,1219.2,1219.2
1229,Arabica,juan luis alvarado romero,Guatemala,CenterA,el sacramento,4300,2012,"February 7th, 2013",2013,Bourbon,Washed / Wet,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,78.33,0.11,Green,"February 7th, 2014",ft,1310.64,1310.64,1310.64
1230,Arabica,pablo cervantes morelos        ,Mexico,CenterA,llano hermoso,1300,2012,"September 11th, 2012",2012,Typica,Natural / Dry,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,78.33,0.13,Green,"September 11th, 2013",m,1300,1300,1300
1231,Arabica,juan luis alvarado romero,Guatemala,CenterA,conquista / morito,,2012,"January 13th, 2012",2012,Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,78.33,0.11,Green,"January 12th, 2013",m,NA,NA,NA
1232,Arabica,eileen koyanagi,United States (Hawaii),Pacific,unknown,,2014,"January 20th, 2015",2015,Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,Green,"January 20th, 2016",ft,NA,NA,NA
1233,Arabica,kona pacific farmers cooperative,United States (Hawaii),Pacific,unknown,,2012,"May 24th, 2012",2012,Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,78.25,0.11,Green,"May 24th, 2013",ft,NA,NA,NA
